k1,k2,k3,k4
-0.0025896,0.39707,0.048338,0.11265
-0.0030211,0.39145,0.10876,0.11308
-0.0025896,0.26457,0.04877,0.11308
-0.0030211,0.14545,-0.085455,0.11265
-0.0038843,0.25205,0.02978,0.11265
-0.0034527,0.49029,0.091498,0.11265
-0.0034527,0.52309,-0.045317,0.11351
-0.0025896,0.27795,-0.059128,0.11351
-0.002158,0.22184,0.045317,0.11351
-0.0025896,0.40613,0.11092,0.11308
-0.00086319,0.28571,0.025896,0.11265
-0.00043159,0.10056,-0.037117,0.11265
-0.0017264,0.033233,0.0012948,0.11265
-0.00043159,0.014674,0.028485,0.11308
0,-0.050496,-0.023738,0.11265
0,-0.022874,0.0056107,0.11265
0.00043159,0.24558,0.073371,0.11265
0.00043159,0.54683,0.010358,0.11308
0.00086319,0.70436,-0.055244,0.11308
0.00086319,0.51532,-0.10186,0.11308
0.00086319,0.12085,-0.13681,0.11351
0.00086319,0.13552,-0.042296,0.11351
0.00043159,0.68753,0.07596,0.11308
0,1.1627,0.085455,0.11265
0,1.2404,0.082003,0.11265
-0.00043159,1.0643,0.057833,0.11265
-0.00043159,0.7842,0.14286,0.11308
0,0.5956,-0.014674,0.11308
0.00086319,0.013379,-0.04618,0.11308
0.0012948,-0.32672,-0.0099266,0.11265
0.0017264,-0.10056,-0.018127,0.11265
0.0025896,0.11135,-0.0043159,0.11308
0.0030211,0.16314,0.025896,0.11308
0.0030211,0.061718,0.024169,0.11265
0.0025896,-0.068192,0.046612,0.11221
0.0030211,-0.020716,-0.025896,0.11265
0.0025896,0.041864,-0.10488,0.11308
0.002158,0.063876,-0.056107,0.11265
0.002158,0.068192,-0.065602,0.11221
0.00086319,-0.038843,-0.044022,0.11221
0.00043159,-0.1407,0.052223,0.11265
0.0017264,-0.29391,0.07596,0.11351
0.0012948,-0.51921,0.056539,0.11351
0.002158,-0.69443,0.053517,0.11351
0.002158,-0.75874,0.0064739,0.11308
0.002158,-0.6953,-0.012516,0.11265
0.002158,-0.6271,-0.027622,0.11221
0.0025896,-0.74191,-0.046612,0.11221
0.0025896,-1.0906,0.02978,0.11221
0.0030211,-1.322,0.06776,0.11221
0.0034527,-1.3539,-0.014674,0.11308
0.0038843,-1.3202,-0.018127,0.11308
0.0038843,-1.0488,-0.02158,0.11265
0.0038843,-0.71429,-0.076823,0.11221
0.0038843,-0.41001,-0.035391,0.11221
0.0038843,-0.22529,-0.015106,0.11308
0.0038843,-0.18731,-0.02719,0.11265
0.0038843,-0.31593,0.0012948,0.11178
0.0056107,-0.4713,0.047475,0.11178
0.0051791,-0.53604,0.070781,0.11135
0.0047475,-0.50885,0.070781,0.11135
0.0047475,-0.55114,0.0025896,0.11221
0.0047475,-0.65732,-0.076392,0.11221
0.0047475,-0.59344,0.052654,0.11178
0.0047475,-0.39016,0.0038843,0.11135
0.0047475,-0.16616,-0.069486,0.11135
0.0047475,0.085887,-0.031938,0.11178
0.0051791,-0.049202,-0.092361,0.11178
0.0047475,-0.31032,0.015969,0.11135
0.0056107,-0.33664,0.11351,0.11092
0.0060423,-0.44929,0.047044,0.11092
0.0060423,-0.65947,-0.011221,0.11092
0.0060423,-0.735,-0.10272,0.11092
0.0064739,-0.34182,-0.035822,0.11135
0.0069055,0.37462,0.09495,0.11178
0.0069055,0.87484,-0.05956,0.11221
0.0069055,0.98058,-0.089771,0.11178
0.0069055,0.99439,-0.018558,0.11178
0.0069055,0.88045,-0.024601,0.11178
0.0069055,0.7514,-0.068623,0.11178
0.0073371,0.76047,0.037549,0.11178
0.0073371,0.71342,0.12732,0.11178
0.0069055,0.73845,0.093224,0.11135
0.0069055,1.1334,0.091498,0.11135
0.0069055,1.1653,-0.00043159,0.11135
0.0069055,0.9508,-0.042728,0.11221
0.0069055,0.74968,0.059128,0.11221
0.0069055,0.73069,0.047907,0.11178
0.0069055,0.81959,-0.058697,0.11178
0.0069055,0.70436,-0.013379,0.11221
0.0073371,0.429,-0.0025896,0.11221
0.0043159,0.27751,0.028485,0.11178
0.0056107,0.66465,0.073371,0.11135
0.0082003,1.2831,-0.016401,0.11135
0.0073371,1.5322,-0.17523,0.11135
0.0082003,1.3599,-0.080708,0.11178
0.0077687,1.3384,0.09754,0.11308
0.0077687,1.2728,0.013379,0.11308
0.0077687,0.88433,0.039275,0.11308
0.0073371,0.57877,0.084161,0.11308
0.0073371,0.55805,-0.022443,0.11265
0.0073371,0.38757,0.0056107,0.11265
0.0069055,0.40742,0.083729,0.11221
0.0073371,0.28744,-0.02158,0.11265
0.0073371,-0.099698,-0.023306,0.11308
0.0077687,-0.41606,0.039275,0.11265
0.0073371,-0.1994,-0.016401,0.11178
0.0073371,-0.012516,-0.0069055,0.11178
0.0082003,-0.16098,-0.050065,0.11308
0.0082003,-0.07596,0.019853,0.11351
0.0082003,0.19292,0.11998,0.11351
0.0073371,0.11092,-0.044886,0.11308
0.0077687,-0.15322,-0.10272,0.11308
0.0077687,-0.25896,-0.0012948,0.11351
0.0077687,-0.34786,0.080708,0.11265
0.0077687,-0.31679,0.065602,0.11394
0.0082003,-0.12128,0.0099266,0.11221
0.0082003,-0.35002,0.0038843,0.11308
0.0073371,-0.75615,0.050928,0.11308
0.0086319,-0.90764,-0.04877,0.11006
0.0086319,-0.83168,-0.086319,0.11998
0.0077687,-0.429,-0.0056107,0.098403
0.0073371,0.44109,-0.033664,0.14545
0.0073371,1.0915,-0.07855,-0.30773
0.0069055,0.97713,-0.056539,-0.5451
0.0060423,0.5943,0.033233,-0.47389
0.0056107,0.32542,0.098403,-0.51316
0.0056107,0.048338,0.055244,-0.48899
0.0047475,-0.11092,0.055675,-0.50367
0.0051791,0.27579,0.066465,-0.49504
0.0060423,0.57618,0.0030211,-0.49935
0.0060423,0.49374,0.044022,-0.49676
0.0060423,0.11437,0.10315,-0.49763
0.0056107,-0.30039,0.061718,-0.49719
0.0060423,-0.64394,-0.02719,-0.49633
0.0064739,-0.54942,-0.11739,-0.49633
0.0069055,-0.22874,-0.096245,-0.49633
0.0069055,0.23738,-0.073371,-0.4959
0.0069055,0.8101,-0.094519,-0.4959
0.0073371,1.1032,-0.015969,-0.49547
0.0069055,0.88606,0.070781,-0.49547
0.0073371,0.77902,0.028485,-0.49504
0.0064739,0.60811,0.021148,-0.49461
0.0073371,0.31463,-0.053517,-0.49417
0.0082003,0.16487,0.059991,-0.49417
0.0082003,0.12991,0.018127,-0.49417
0.0082003,0.44886,-0.1066,-0.49374
0.0073371,0.67285,-0.030211,-0.49374
0.0073371,0.74924,0.11049,-0.49417
0.0073371,0.62365,0.040138,-0.49288
0.0073371,0.26155,-0.04057,-0.49504
0.0073371,-0.27233,0.025032,-0.49029
0.0073371,-0.47259,0.044022,-0.49763
0.0077687,-0.11696,0.02158,-0.48597
0.0077687,0.16875,-0.031506,-0.50237
0.0077687,0.37635,-0.042296,-0.4782
0.0073371,0.46396,0.049633,-0.51489
0.0077687,0.96375,0.050065,-0.41951
0.0086319,1.5852,0.034959,0.077687
0.0077687,1.3876,-0.047475,0.11178
0.0077687,0.63142,-0.042728,0.098835
0.0069055,-0.13336,0.069055,0.11221
0.0082003,-0.42987,0.064307,0.10358
0.0090634,-0.4221,0.022011,0.11221
0.0082003,-0.76349,0.030211,0.10747
0.0082003,-0.76565,0.02978,0.11135
0.0077687,-0.26457,-0.052654,0.10962
0.0073371,-0.061286,-0.11696,0.11178
0.0069055,-0.43159,-0.070781,0.11135
0.0069055,-0.65386,-0.058265,0.11178
0.0069055,-0.57057,-0.038843,0.11178
0.0064739,-0.42814,0.029348,0.11092
0.0056107,-0.28054,0.0025896,0.11092
0.0056107,-0.26586,-0.0060423,0.11178
0.0056107,-0.28356,-0.02978,0.11221
0.0056107,-0.27277,0.034527,0.11178
0.0056107,-0.2801,0.090203,0.11178
0.0060423,-0.20544,0.10358,0.11221
0.0064739,-0.24601,0.031938,0.11265
0.0060423,-0.69832,0.023306,0.11265
0.0064739,-1.1847,0.0017264,0.11265
0.0060423,-1.4256,-0.049202,0.11351
0.0056107,-1.4786,-0.033233,0.11351
0.0051791,-1.3716,0.009495,0.11351
0.0047475,-1.0155,-0.054381,0.11265
0.0047475,-0.82909,-0.044022,0.11265
0.0034527,-0.82823,0.013379,0.11265
0.0025896,-0.64825,-0.050065,0.11351
0.0025896,-0.34786,-0.08934,0.11351
0.0025896,-0.09495,-0.087613,0.11351
0.0025896,0.17825,-0.032369,0.11351
0.0017264,0.37333,0.054812,0.11351
0.0025896,0.17738,-0.0025896,0.11351
0,-0.22529,0.07855,0.11308
-0.002158,-0.52136,0.15106,0.11308
0.00086319,-0.4139,0.13379,0.11308
0.00043159,-0.12603,0.053517,0.11265
0.00043159,-0.10617,-0.018558,0.11308
0.00043159,-0.13336,-0.00043159,0.11308
0.00043159,-0.3388,0.04877,0.11265
0.00043159,-0.54812,-0.014243,0.11265
0.00086319,-0.612,-0.063013,0.11308
0.00086319,-0.38973,-0.053517,0.11308
0.00043159,-0.18774,-0.087613,0.11308
0.00086319,0.19896,-0.05136,0.11308
0.0012948,0.50065,-0.02158,0.11265
0.0012948,0.4303,-0.068623,0.11221
0.0012948,0.19983,0.044454,0.11135
0.00086319,0.18343,0.072076,0.11135
0.00043159,0.39275,-0.028485,0.11135
0.00043159,0.27795,-0.047475,0.11092
-0.0012948,0.10013,0.11049,0.11135
-0.002158,0.1476,0.037549,0.11135
-0.0017264,-0.022443,-0.034527,0.11135
-0.0030211,-0.30945,0.028917,0.11092
-0.0034527,-0.45317,-0.12559,0.11135
-0.0025896,-0.59344,-0.015969,0.11135
-0.0025896,-0.40354,0.14199,0.11135
-0.0025896,0.1066,0.012948,0.11092
-0.002158,-0.13034,-0.025464,0.11092
-0.00043159,-0.571,0.060855,0.11092
0,-1.0134,0.12603,0.11092
0.00043159,-0.76047,0.11782,0.11092
0.0017264,-0.40009,0.051791,0.11135
0.002158,-0.43116,-0.20371,0.11092
0.0017264,-0.71601,-0.10531,0.11092
0.0017264,-0.48338,0.14976,0.11092
0.002158,0.050065,-0.16703,0.11135
0.002158,-0.045317,-0.16832,0.11135
0.002158,-0.1489,0.10617,0.11092
0.0017264,-0.061718,0.10703,0.11049
0.00043159,0.077255,-0.02978,0.11049
0,-0.058265,0.0047475,0.11049
0,-0.26413,-0.0077687,0.11049
0,-0.37808,0.013811,0.11092
0,-0.44627,0.023738,0.11135
0,-0.82132,-0.047475,0.11135
0,-1.1316,-0.058265,0.11092
-0.00043159,-1.0652,0.074666,0.11049
0,-0.65084,0.13854,0.11092
0,-0.2732,-0.036685,0.11092
0.00043159,-0.19508,-0.13811,0.11092
0,-0.26802,0.05956,0.11092
0.00043159,-0.2322,0.074234,0.11049
-0.00086319,0.18817,-0.025464,0.11006
-0.0017264,0.21019,0.0090634,0.11049
0,0.0077687,0.022443,0.11135
0,-0.059128,-0.063013,0.11135
0,-0.17738,-0.053949,0.11092
-0.00043159,-0.098835,0.0086319,0.11092
-0.00043159,0.32413,0.078981,0.11092
-0.00043159,0.4959,0.066034,0.11092
-0.00043159,0.19076,-0.030211,0.11092
-0.00043159,-0.17695,0.020716,0.11092
-0.00043159,-0.36081,0.072076,0.11092
-0.00043159,-0.66293,-0.05697,0.11092
-0.00043159,-0.69745,-0.090634,0.11049
-0.00043159,-0.02978,-0.0051791,0.11092
-0.00043159,0.43505,-0.013379,0.11092
0,0.50669,-0.0012948,0.11092
0.00043159,0.46224,0.078981,0.11092
0,0.31247,-0.016832,0.11092
-0.00043159,-0.076392,-0.036685,0.11006
0,-0.2063,-0.0090634,0.11006
0,0.20155,-0.03798,0.11006
-0.00043159,0.54035,0.049202,0.11006
-0.00043159,0.78464,0.041001,0.11006
0,0.63833,0.0038843,0.10962
0,0.30082,0.081571,0.10919
0,0.19724,0.046612,0.10962
0.00043159,-0.094087,-0.09754,0.11049
0,-0.27536,-0.044454,0.11049
0.00043159,0.16271,-0.014674,0.10962
0,0.49115,-0.075097,0.10962
0,0.42943,0.030643,0.10962
0.00043159,0.123,0.057402,0.10962
0,-0.23953,0.11351,0.11006
0.00086319,-0.28571,0.11955,0.10962
0.00043159,-0.093224,-0.078981,0.10962
0,0.18343,-0.07855,0.10919
0.00043159,0.31593,0.024169,0.10962
0.00086319,0.39793,0.034959,0.11006
0.0012948,0.44497,0.009495,0.11006
0.00086319,0.33017,0.049202,0.10919
0.00086319,0.17393,0.030211,0.10962
0.00086319,0.21493,-0.010358,0.11006
0.00043159,0.40483,-0.037549,0.11006
0,0.46698,-0.078981,0.11006
0,0.37937,-0.041001,0.11006
-0.00043159,0.25032,0.01079,0.11006
-0.00043159,0.18688,0.078118,0.11006
-0.00043159,0.12818,0.12041,0.11006
-0.00043159,0.047044,0.04618,0.11006
0,-0.10876,-0.027622,0.11049
-0.00043159,-0.27881,-0.030643,0.11049
-0.00086319,-0.29219,-0.044022,0.11049
-0.0043159,-0.10186,-0.059128,0.10962
-0.002158,0.32715,-0.060855,0.11006
-0.00043159,0.57359,-0.038843,0.11006
-0.00086319,0.58265,0.0030211,0.11049
0,0.35261,0.028054,0.11049
-0.00043159,0.10919,0.054381,0.11006
-0.00043159,0.0064739,0.041864,0.10962
-0.00043159,-0.11826,-0.00043159,0.10962
-0.00043159,-0.26845,-0.0030211,0.11092
-0.00043159,-0.42771,-0.01079,0.11092
-0.0012948,-0.50928,0.015969,0.11092
-0.0012948,-0.61502,0.097972,0.11049
-0.00086319,-0.84506,0.11653,0.11006
-0.00086319,-0.98662,0.0043159,0.11006
-0.0012948,-0.80233,-0.067328,0.11006
-0.002158,-0.36987,-0.13811,0.11049
-0.0012948,-0.13293,-0.075529,0.11006
-0.0012948,-0.074666,-0.0099266,0.11006
-0.00086319,-0.27147,0.016401,0.10962
0.00043159,-0.33146,0.081571,0.10962
-0.00043159,-0.24471,0.036685,0.11006
0.0012948,-0.28658,-0.18084,0.11006
0.00043159,-0.6353,-0.071213,0.11049
0,-0.59646,0.20371,0.11049
0.00086319,-0.44411,0.083297,0.11006
0.00086319,-0.044454,0.030211,0.10919
0.0017264,-0.45015,0.02158,0.10919
0.0017264,-1.6271,-0.21321,0.10962
0.002158,-1.3017,-0.18558,0.11006
0.002158,-0.2978,0.24083,0.10962
0.0034527,0.49806,0.082434,0.10962
0.0043159,0.18256,-0.085455,0.10962
0.0051791,-0.58783,-0.11653,0.11006
0.0056107,-1.2779,-0.047475,0.11049
0.0056107,-0.71342,0.082003,0.11049
0.0060423,0.40829,0.021148,0.11049
0.0060423,0.73241,-0.17652,0.10962
0.0056107,0.55719,0.025896,0.10962
0.0060423,0.064739,0.079845,0.10962
0.0064739,-0.052654,-0.022011,0.11006
0.0069055,-0.11696,-0.042296,0.10962
0.0069055,-0.40095,0.11221,0.10919
0.0073371,-0.4044,0.085887,0.10962
0.0077687,-0.013379,0.07596,0.10962
0.0082003,0.24558,-0.050496,0.10962
0.0082003,0.9344,0.04057,0.11006
0.0086319,1.2132,-0.028917,0.11049
0.0090634,1.0311,-0.051791,0.11049
0.0086319,0.91411,0.083729,0.11006
0.0090634,0.66508,0.052654,0.10962
0.0090634,0.16142,-0.0012948,0.10962
0.0073371,-0.062149,-0.079413,0.10962
0.0082003,0.35606,0.026759,0.11049
0.0086319,0.8183,-0.0090634,0.11049
0.0090634,1.1991,-0.038412,0.11049
0.0090634,1.0876,0.0012948,0.11049
0.0090634,1.177,0.13854,0.11049
0.009495,0.93483,0.049633,0.11049
0.0090634,0.24428,-0.13897,0.11092
0.0090634,-0.52568,-0.17695,0.11049
0.0090634,-0.36987,0.13077,0.11006
0.009495,0.59387,0.084161,0.11006
0.009495,1.4428,-0.07596,0.11049
0.009495,1.1515,0.014243,0.11049
0.0090634,0.22831,0.097108,0.11006
0.009495,-0.14631,0.026327,0.11006
0.009495,0.12861,-0.02719,0.11006
0.0090634,0.30816,-0.049633,0.11049
0.009495,0.2555,-0.0012948,0.11049
0.011221,0.25982,-0.0060423,0.11049
0.01079,0.4877,-0.0077687,0.11006
0.0099266,0.76435,0.050928,0.11006
0.009495,0.73112,-0.015969,0.11006
0.009495,0.48511,0.053517,0.10962
0.009495,0.46871,0.077255,0.10962
0.0086319,0.78032,0.045317,0.10962
0.0086319,0.6612,-0.057402,0.11006
0.0082003,0.25378,-0.061718,0.11006
0.0077687,0.053086,-0.045317,0.11006
0.0077687,0.45274,0.017695,0.11006
0.0077687,0.73673,0.016401,0.11006
0.0077687,0.52482,-0.052223,0.11092
0.0069055,0.54165,0.04618,0.11049
0.0069055,0.76565,0.084161,0.11049
0.0064739,0.75874,-0.04618,0.10962
0.0064739,0.32499,-0.038843,0.10919
0.0064739,0.083729,0.090634,0.11265
0.0064739,0.31247,0.14717,0.10488
0.0069055,0.58956,-0.002158,0.12171
0.0069055,0.64998,-0.076392,0.08934
0.0064739,0.55632,-0.04618,0.1558
0.0064739,0.43763,-0.041864,-0.25119
0.0064739,0.094519,-0.013811,-0.54985
0.0064739,0.056539,-0.090203,-0.47303
0.0060423,0.306,0.02719,-0.5136
0.0051791,0.58826,0.14243,-0.48986
0.0051791,0.57402,-0.085024,-0.50324
0.0047475,0.38369,-0.12818,-0.49547
0.0047475,0.48813,0.025896,-0.49892
0.0051791,0.70609,0.01899,-0.49763
0.0043159,0.74881,0.0030211,-0.49763
0.0051791,0.63056,0.036254,-0.49719
0.0017264,0.31852,0.11178,-0.49719
0.00086319,0.16098,0.1243,-0.49719
0.0038843,0.13379,0.0090634,-0.49676
0.0038843,-0.19896,-0.071213,-0.49633
0.0043159,-0.29046,-0.0082003,-0.49633
0.0043159,0.02719,0.0034527,-0.4959
0.0043159,0.43202,0.018127,-0.4959
0.0038843,0.42037,0.059128,-0.49547
0.0043159,0.16703,-0.041001,-0.49504
0.0047475,0.047475,-0.012516,-0.49504
0.0047475,0.16228,-0.036254,-0.49461
0.0047475,0.46008,-0.083297,-0.49461
0.0047475,0.51662,-0.079413,-0.49417
0.0047475,0.39663,-0.0073371,-0.49417
0.0047475,0.38757,0.071644,-0.49461
0.0043159,0.42426,0.086319,-0.49374
0.0034527,0.07596,-0.020716,-0.49374
0.0038843,-0.33664,-0.018558,-0.49417
0.0038843,-0.44195,0.042728,-0.49158
0.0038843,-0.39491,0.01899,-0.49676
0.0038843,-0.18861,0.039707,-0.48597
0.0043159,-0.09495,-0.018127,-0.50539
0.0038843,-0.15019,-0.0064739,-0.46871
0.0043159,-0.22313,0.00086319,-0.54122
0.0043159,-0.60121,-0.033664,-0.18213
0.0047475,-0.9426,-0.020716,0.15106
0.0051791,-1.0962,0.068623,0.078118
0.0056107,-1.161,0.074234,0.11826
0.0064739,-0.93483,-0.032369,0.097972
0.0060423,-0.50539,-0.048338,0.11092
0.0069055,-0.094087,-0.063876,0.10488
0.0069055,0.086319,0.0034527,0.10833
0.0073371,-0.034959,0.011653,0.10876
0.0073371,-0.52395,-0.091066,0.10962
0.0073371,-1.0022,-0.083297,0.11049
0.0069055,-0.71299,-0.056539,0.11006
0.0069055,0.183,-0.04618,0.11006
0.0064739,0.735,-0.012948,0.11049
0.0060423,0.69875,0.060423,0.11092
0.0060423,0.37074,0.11782,0.11092
0.0060423,-0.085887,0.12171,0.11092
0.0056107,-0.39577,0.090203,0.11049
0.0056107,-0.33966,0.034527,0.11006
0.0060423,-0.35261,-0.070781,0.11092
0.0069055,-0.7445,-0.026327,0.11092
0.0069055,-0.92706,0.20199,0.11135
0.0069055,-0.83729,0.02158,0.11092
0.0073371,-0.98964,-0.092792,0.11092
0.0077687,-1.0855,-0.039707,0.11092
0.0073371,-0.92965,-0.076392,0.11092
0.0077687,-0.68192,-0.10401,0.11092
0.0060423,-0.49806,-0.082003,0.11092
0.0060423,-0.27147,-0.05136,0.11178
0.0073371,0.019853,-0.021148,0.11135
0.0064739,0.45101,0.0043159,0.11092
0.0064739,0.72119,-0.036685,0.11092
0.0060423,0.62236,-0.023738,0.11135
0.0060423,0.39102,0.027622,0.11221
0.0051791,0.2063,0.026759,0.11221
0.0047475,0.23953,0.053949,0.11178
0.0047475,0.18127,0.10272,0.11135
0.0043159,0.0086319,0.040138,0.11092
0.0038843,-0.17954,0.070781,0.11135
0.0034527,-0.36642,0.069055,0.11178
0.0038843,-0.40268,0.017695,0.11178
0.0030211,-0.50281,-0.0060423,0.11135
0.0030211,-0.71515,-0.036685,0.11135
0.0030211,-0.63099,-0.032801,0.11178
0.002158,-0.24385,0.0086319,0.11178
0.0017264,0.050496,-0.041864,0.11178
0.0012948,0.26888,-0.015106,0.11135
0.0012948,0.58481,0.017264,0.11092
0.00043159,0.76565,0.0051791,0.11092
0.0012948,0.7937,0.050065,0.11092
0.0012948,0.74622,-0.022443,0.11092
0.002158,0.53992,-0.069486,0.11092
0.0017264,0.072508,0.050496,0.11092
0.00043159,-0.33017,0.036685,0.11049
0.00043159,-0.48986,0.01899,0.11049
0.00043159,-0.5533,0.037117,0.11049
0,-0.66422,0.041433,0.11092
0,-0.56366,0.034527,0.11092
0,-0.38153,0.14717,0.11092
0,-0.42857,-0.035822,0.11092
0,-0.73284,-0.061286,0.11049
0,-1.0341,0,0.11006
0.00086319,-1.1062,-0.13897,0.11049
0.0017264,-1.2167,-0.078981,0.11049
0.0012948,-1.1731,-0.071644,0.11049
0.0012948,-0.63099,0.041433,0.11049
0.0017264,-0.022874,0.040138,0.11049
0.0017264,0.12905,-0.062149,0.11092
0.00086319,0.10056,-0.028485,0.11092
0.00043159,-0.36254,-0.0047475,0.11092
0,-0.82995,-0.040138,0.11092
0,-1.1308,-0.01079,0.11092
-0.0012948,-1.5334,0.068192,0.11049
-0.0025896,-1.3453,0.14631,0.11049
-0.0025896,-0.51403,0.045317,0.11049
-0.0025896,-0.024601,-0.11782,0.11049
-0.0038843,-0.25076,-0.01899,0.11006
-0.0034527,-0.08934,-0.029348,0.11049
-0.0038843,0.57186,0.057833,0.11092
-0.0069055,0.52525,-0.010358,0.11049
-0.0034527,-0.55891,-0.22098,0.11092
-0.0017264,-1.4553,0.069055,0.11092
-0.0017264,-0.87354,0.15408,0.11135
-0.002158,0.30039,0.10445,0.11092
-0.0025896,0.57272,0.09495,0.11092
-0.0025896,-0.023306,0.083729,0.11092
-0.0025896,-0.47432,-0.018127,0.11092
-0.0025896,-0.43677,-0.064739,0.11092
-0.0025896,-0.0086319,-0.080708,0.11092
-0.0017264,0.43548,-0.15192,0.11092
-0.0017264,0.33362,-0.11135,0.11092
-0.002158,0.20285,0.02158,0.11092
-0.002158,0.22098,0.071213,0.11135
-0.0017264,0.27104,0.11524,0.11135
-0.0017264,0.11782,0.035391,0.11092
-0.002158,0.38498,-0.040138,0.11049
-0.002158,0.70047,0.039275,0.11049
-0.0025896,0.44281,0.11049,0.11092
-0.002158,0.10962,0.019853,0.11092
-0.002158,-0.45533,0.02719,0.11049
-0.0017264,-0.85455,-0.016832,0.11049
-0.0012948,-0.76823,0.022874,0.11049
-0.0017264,0.093656,-0.023738,0.11092
-0.0025896,0.82779,-0.16271,0.11092
-0.0025896,0.86448,-0.091929,0.11092
-0.0025896,0.56841,-0.047907,0.11092
-0.0025896,0.64912,-0.054381,0.11092
-0.002158,0.95598,0.10747,0.11049
-0.0012948,1.0751,0.0077687,0.11006
-0.00086319,0.69271,-0.057402,0.11006
-0.00043159,0.22141,0.091929,0.11006
0,0.19983,0.21493,0.11049
0.00043159,0.27406,0.1079,0.11092
0.0012948,-0.26284,0.03798,0.11049
0.00086319,-0.8606,0.087182,0.11006
0.00043159,-0.72508,0.068623,0.11049
0.00043159,-0.5382,-0.002158,0.11092
0.00043159,-0.70306,-0.14286,0.11092
-0.00043159,-0.91066,-0.18213,0.11092
-0.00043159,-0.7527,0.013811,0.11006
-0.00043159,-0.18515,0.032801,0.11006
0.00043159,0.11394,-0.1489,0.11006
0.0012948,0.14545,0.0038843,0.11049
0.0017264,0.23781,0.14976,0.11092
0.002158,0.33492,-0.0012948,0.11092
0.002158,0.16616,-0.095814,0.11049
0.0030211,-0.5218,-0.038412,0.11049
0.0034527,-0.76003,0.061718,0.11049
0.0038843,-0.42426,0.14113,0.11092
0.0038843,-0.19767,0.049202,0.11006
0.002158,-0.60596,-0.043159,0.11006
0.0038843,-0.89642,-0.0025896,0.11092
0.0043159,-0.75313,0.0069055,0.11049
0.0043159,-0.33362,-0.055244,0.11006
0.0043159,0.038843,-0.21407,0.11049
0.0038843,0.35606,-0.11351,0.11092
0.0025896,0.33751,-0.011221,0.11092
0.0025896,0.40009,0.027622,0.11092
0.0025896,0.2486,0.088045,0.11049
0.0012948,0.14372,0.07855,0.11049
0,0.17048,0.089771,0.11092
-0.0012948,0.29262,0.039707,0.11049
-0.0012948,0.38153,0.023306,0.11049
-0.00086319,0.038412,0.037117,0.11049
-0.00086319,-0.23565,0.1312,0.11006
-0.00086319,-0.45317,0.13681,0.10962
0.00043159,-0.48209,-0.051791,0.11049
0.0025896,-0.43807,-0.14372,0.11049
0.0025896,0.093656,-0.10186,0.11049
0.0025896,0.8442,-0.091498,0.11006
0.0030211,1.2309,-0.094087,0.11006
0.0030211,1.4165,-0.0051791,0.11006
0.0030211,1.2551,0.081139,0.11006
0.0025896,0.95641,0.123,0.10919
0.0025896,0.62667,0.01899,0.10919
0.002158,0.34096,-0.080276,0.10962
0.0017264,-0.17523,0.058265,0.10962
0.002158,-0.66034,0.068192,0.10962
0.002158,-0.69745,0.062581,0.10962
0.002158,-0.25119,-0.025464,0.11006
0.002158,-0.24126,-0.19163,0.11006
0.0017264,-0.52568,0.037549,0.10962
0.0025896,-0.23479,0.17264,0.10962
0.0025896,0.11567,-0.081139,0.10962
0.002158,-0.11265,-0.085455,0.10919
0.0025896,-0.63099,-0.11178,0.10919
0.0038843,-0.65818,-0.087182,0.10919
0.0047475,-0.44713,0.048338,0.10876
0.0047475,0.14329,-0.0056107,0.10876
0.0047475,0.7855,-0.1079,0.10919
0.0056107,0.47259,-0.002158,0.11006
0.0056107,-0.49202,0.18602,0.11006
0.0060423,-0.5792,0.16487,0.10919
0.0056107,-0.54424,-0.036685,0.10919
0.0051791,-1.107,0.02158,0.10962
0.0051791,-1.4329,0.023306,0.11006
0.0047475,-0.99568,-0.11092,0.11006
